ObsTime,WDIR,WDSD,Temp,HUMD,PRES,StationID
2021/12/14 11:00,335,1.1,24.3,0.55,1001.1,C0F970
2021/12/14 11:00,107,2.7,20.9,0.73,1010.8,C0AD00
2021/12/14 11:00,0,0,24.3,0.62,1016.3,C0E540
2021/12/14 11:00,80,2.9,21.7,0.83,1017.5,C0Z180
2021/12/14 11:00,44,0.5,20.1,0.78,954.2,C0Z220
2021/12/14 11:00,239,2.6,17.7,0.54,846.1,C0I490
2021/12/14 11:00,0,0.2,21,0.6,958.8,C0D360
2021/12/14 11:00,65,2.5,18.6,1,991,C0R280
2021/12/14 11:00,93,2.8,21.5,0.67,1002.2,C0C700
2021/12/14 11:00,235,1.3,22.6,0.48,952.6,C0M860
2021/12/14 11:00,283,1.3,23.8,0.58,996,C0H950
2021/12/14 11:00,13,1.5,22.2,0.83,987.3,C0Z080
2021/12/14 11:00,84,3.8,18.7,0.81,979.6,C0A570
2021/12/14 11:00,272,0.8,24.2,0.62,1013.6,C0R190
2021/12/14 11:00,85,0.4,25.1,0.6,1014.2,C0V730
2021/12/14 11:00,343,0.9,19.3,0.9,937.8,C0R140
2021/12/14 11:00,48,2.4,22.5,0.59,994,C0E820
2021/12/14 11:00,11,2.5,22.8,0.61,1016.3,C0K500
2021/12/14 11:00,350,2.2,20.7,0.83,1007.4,C0Z210
2021/12/14 11:00,58,1.5,21.5,0.71,995.2,C0C630
2021/12/14 11:00,76,3.2,21.7,0.63,1016.8,C0AH70
2021/12/14 11:00,148,1.9,25.3,0.5,985.1,C0M410
2021/12/14 11:00,17,5,20.3,0.91,1012.4,C0R780
2021/12/14 11:00,80,1.2,20.9,0.77,1001.1,C0Z300
2021/12/14 11:00,0,0.1,12.6,0.81,776.9,C0S750
2021/12/14 11:00,259,2,23.7,0.75,1016.3,C0R810
2021/12/14 11:00,53,1.9,18.5,0.89,982,C0Z270
2021/12/14 11:00,61,1,23.3,0.73,989.1,C0S830
2021/12/14 11:00,357,1.1,18.8,0.99,1019.9,C0U910
2021/12/14 11:00,286,1.5,24.9,0.48,1010.4,C0F9N0
2021/12/14 11:00,355,1.7,21.9,0.85,1007.7,C0T960
2021/12/14 11:00,228,1,19.6,0.89,1015.7,C0U900
2021/12/14 11:00,84,4.9,19.4,0.82,1009.6,C0B020
2021/12/14 11:00,9,1.8,20.5,0.8,992.4,C0Z070
2021/12/14 11:00,142,1,25.2,0.56,987,C0V800
2021/12/14 11:00,79,4.2,24.1,0.62,1014,C0C540
2021/12/14 11:00,297,0.5,24.1,0.63,1017.7,C0D570
2021/12/14 11:00,41,4.4,18,1,975,C0R830
2021/12/14 11:00,80,0.7,25.5,0.64,1012.8,C0R570
2021/12/14 11:00,107,0.4,18.1,0.78,929.5,C0Z050
2021/12/14 11:00,85,0.8,24.8,0.53,1017,C0V490
2021/12/14 11:00,266,0.9,24.6,0.69,1014.7,C0R650
2021/12/14 11:00,331,1.7,23.5,0.57,1007.1,C0K470
2021/12/14 11:00,309,1.3,24.8,0.61,992.4,C0F9M0
2021/12/14 11:00,122,4.6,22.1,0.72,1016.3,C0AD10
2021/12/14 11:00,354,1.6,23.5,0.6,1013.7,C0K420
2021/12/14 11:00,79,6,21.5,0.73,1010,C0AD50
2021/12/14 11:00,42,3.1,19.9,0.95,1013.5,C0B010
2021/12/14 11:00,32,0.8,23,0.76,1015,C0S810
2021/12/14 11:00,22,5.9,19.6,0.96,994.3,C0R720
2021/12/14 11:00,299,1.1,25.4,0.7,1013.6,C0R550
2021/12/14 11:00,44,6.2,19.7,0.61,1016.7,C0W150
2021/12/14 11:00,0,0,20.5,0.91,1019.9,C0U600
2021/12/14 11:00,82,5.1,22.1,0.68,1016.4,C0AI40
2021/12/14 11:00,353,3.1,21.9,0.7,1016.5,C0G740
2021/12/14 11:00,3,2.6,22.5,0.65,1015.5,C0K410
2021/12/14 11:00,9,3.4,24,0.62,1018.5,C0K280
2021/12/14 11:00,181,0.5,22,0.68,992,C0S930
2021/12/14 11:00,115,3.1,19.2,0.99,997.2,C0A920
2021/12/14 11:00,5,1.9,21.6,0.66,1015.6,C0X220
2021/12/14 11:00,71,5.3,23.5,0.73,1017.9,C0R320
2021/12/14 11:00,214,1.6,8.2,0.76,740.5,C0UA20
2021/12/14 11:00,242,0.3,23.2,0.71,952.6,C0R820
2021/12/14 11:00,8,3.4,21.7,0.79,1016.4,C0G890
2021/12/14 11:00,7,1.7,22.8,0.72,1016.6,C0X120
2021/12/14 11:00,87,1.6,21.1,0.73,1012.3,C0AC70
2021/12/14 11:00,328,1.7,25,0.63,1009,C0G880
2021/12/14 11:00,90,1.7,22.4,0.65,1018.1,C0A9E0
2021/12/14 11:00,333,1.8,23.4,0.64,1015.1,C0V640
2021/12/14 11:00,47,6,17.2,1,958,C0R840
2021/12/14 11:00,0,0.1,18.4,0.9,994.7,C0A640
2021/12/14 11:00,322,1,22.8,0.7,1001.7,C0O840
2021/12/14 11:00,14,1.9,22.8,0.64,1015.8,C0M790
2021/12/14 11:00,16,1.1,17.1,1,955.9,C0UA60
2021/12/14 11:00,178,0.5,20,0.83,1016.1,C0A940
2021/12/14 11:00,44,2.6,21.7,0.78,1018.7,C0Z150
2021/12/14 11:00,333,2.4,23.6,0.63,1004.6,C0F9T0
2021/12/14 11:00,8,0.5,19.1,0.76,960,C0S690
2021/12/14 11:00,120,1,19.7,0.78,966.5,C0SA00
2021/12/14 11:00,92,6.7,19,0.82,987.7,C0AH50
2021/12/14 11:00,349,0.3,22.9,0.67,1016.9,C0E870
2021/12/14 11:00,100,0.9,20.4,0.76,972.1,C0S950
2021/12/14 11:00,0,0.2,21.7,0.99,1017.1,C0Z100
2021/12/14 11:00,64,0.4,21,0.87,1005.2,C0T870
2021/12/14 11:00,358,2.6,19,0.96,989.5,C0R690
2021/12/14 11:00,0,0.2,18.2,0.87,953.6,C0T9G0
2021/12/14 11:00,360,1.6,23.4,0.65,1013.9,C0K330
2021/12/14 11:00,297,1.9,23.4,0.74,1015.4,C0V690
2021/12/14 11:00,22,0.5,21.8,0.81,1020.2,C0T9D0
2021/12/14 11:00,285,1,24.5,0.47,987.9,C0I380
2021/12/14 11:00,114,2.4,21.6,0.99,1013.5,C0Z190
2021/12/14 11:00,2,2.4,23.2,0.71,1017.2,C0O900
2021/12/14 11:00,26,1,21,0.73,995.4,C0S790
2021/12/14 11:00,159,2.5,3.7,0.94,nan,C0I540
2021/12/14 11:00,1,3,22.5,0.64,1013.9,C0K450
2021/12/14 11:00,359,2,21.2,0.75,984.4,C0F000
2021/12/14 11:00,40,5.4,11.9,1,837.6,C0R440
2021/12/14 11:00,277,2.7,22.6,0.74,1016.5,C0R660
2021/12/14 11:00,317,1.2,23.1,0.98,1013.3,C0O860
2021/12/14 11:00,291,0.9,17.7,0.6,870,C0M810
2021/12/14 11:00,205,1.3,24.5,0.36,935.8,C0V210
2021/12/14 11:00,61,1.8,21.1,0.7,991.2,C0C670
2021/12/14 11:00,55,1.9,17.9,0.99,986.2,C0A530
2021/12/14 11:00,156,0.6,16.9,0.58,852.3,C0I010
2021/12/14 11:00,271,1,19.4,0.89,1019.6,C0U940
2021/12/14 11:00,333,2.4,22.6,0.66,1016.3,C0G750
2021/12/14 11:00,312,2.1,23.9,0.6,1013.4,C0E590
2021/12/14 11:00,316,0.7,18.7,0.88,966.3,C0Z330
2021/12/14 11:00,53,3.7,21.2,0.88,1017.6,C0R680
2021/12/14 11:00,160,1.1,20.1,0.81,932,C0R600
2021/12/14 11:00,307,1.9,22.5,0.68,1016.8,C0V630
2021/12/14 11:00,336,0.3,24.2,0.64,1016.5,C0V670
2021/12/14 11:00,nan,nan,14.8,0.88,844.4,C0S760
2021/12/14 11:00,71,1.5,18,0.92,961.8,C0SA90
2021/12/14 11:00,286,0.5,24.4,0.57,1015,C0G650
2021/12/14 11:00,8,1.9,23.1,0.73,1018,C0X150
2021/12/14 11:00,113,2.3,22.8,0.63,1019.6,C0A980
2021/12/14 11:00,4,4.1,21.1,0.74,1018.6,C0X310
2021/12/14 11:00,350,0.8,23.9,0.75,1005,C0O960
2021/12/14 11:00,25,2.1,19.8,0.86,1003.5,C0T9I0
2021/12/14 11:00,358,3.1,22.2,0.67,1017.6,C0M750
2021/12/14 11:00,137,0.9,18.9,0.69,962.1,C0T820
2021/12/14 11:00,356,1.1,23.6,0.61,1016,C0M680
2021/12/14 11:00,3,2.5,23.6,0.57,1004.6,C0I460
2021/12/14 11:00,360,2.4,21.8,0.67,996.5,C0F9I0
2021/12/14 11:00,166,0.3,24.7,0.58,1013,C0R490
2021/12/14 11:00,107,3.1,22.8,0.74,1018.1,CM0140
2021/12/14 11:00,225,3.2,4.7,0.81,688,C0F9Y0
2021/12/14 11:00,95,5.2,12.5,1,898.9,C0AC40
2021/12/14 11:00,325,2.4,22.7,0.63,1012.5,C0G720
2021/12/14 11:00,50,2.6,22.5,0.74,998.7,C0AI00
2021/12/14 11:00,306,1.7,23.4,0.61,975.3,C0F850
2021/12/14 11:00,347,1.7,23.4,0.78,1017.3,C0O950
2021/12/14 11:00,24,4.7,21.3,0.71,1018.6,CM0120
2021/12/14 11:00,7,0.6,25.4,0.6,1007.7,C0R240
2021/12/14 11:00,286,1.2,22.1,0.66,992.5,C0M720
2021/12/14 11:00,321,0.4,23.7,0.6,1001.8,C0M700
2021/12/14 11:00,195,0.8,24.1,0.64,1011.8,C0R480
2021/12/14 11:00,328,1.3,22.7,0.66,997.2,C0SA40
2021/12/14 11:00,23,1.3,20.2,0.79,1016.2,C0AH00
2021/12/14 11:00,257,0.8,25.1,0.6,1016.9,C0R560
2021/12/14 11:00,3,3,22.5,0.73,1018.5,C0G870
2021/12/14 11:00,53,3.5,21.7,0.71,1016.2,C0ACA0
2021/12/14 11:00,0,0.2,16.3,0.91,896.4,C0Z250
2021/12/14 11:00,119,0.8,21.2,0.5,910.6,C0FA00
2021/12/14 11:00,37,0.5,23.6,0.66,1015.3,C0E740
2021/12/14 11:00,56,0.3,17,0.99,979.5,C0A860
2021/12/14 11:00,47,1,18.9,0.76,963.3,C0S700
2021/12/14 11:00,83,3.6,21.5,0.76,1016.3,C0AH10
2021/12/14 12:00,310,1.2,24.8,0.66,1014.3,C0V700
2021/12/14 12:00,0,0.1,13.7,0.82,776.2,C0S750
2021/12/14 12:00,326,1.9,22.6,0.63,991.6,C0M720
2021/12/14 12:00,48,1.6,25.2,0.59,1016.2,C0X140
2021/12/14 12:00,nan,nan,14.8,0.9,843.7,C0S760
2021/12/14 12:00,188,4.9,3.3,0.38,642.6,C0I520
2021/12/14 12:00,317,2.3,24,0.61,1010.5,C0X200
2021/12/14 12:00,195,1.6,23.2,0.66,1009.3,C0AI10
2021/12/14 12:00,291,0.8,24.9,0.63,1009,C0V370
2021/12/14 12:00,328,0.9,25.4,0.65,1009.1,C0O970
2021/12/14 12:00,338,1.2,25.6,0.54,1002.9,C0O830
2021/12/14 12:00,0,0,19.1,0.98,1014.8,C0A890
2021/12/14 12:00,22,1.7,24,0.63,1014.4,C0K410
2021/12/14 12:00,43,5,22,0.86,1013.7,C0R350
2021/12/14 12:00,342,2,24.5,0.64,1013.7,C0E420
2021/12/14 12:00,0,0.2,25,0.55,1009.4,C0X300
2021/12/14 12:00,354,0.9,21.8,0.48,910,C0FA00
2021/12/14 12:00,311,1.8,23.6,0.56,1000,C0F9Q0
2021/12/14 12:00,278,0.9,26,0.55,1013.1,C0V730
2021/12/14 12:00,269,2.2,22.9,0.72,1015.9,C0V610
2021/12/14 12:00,16,3.4,24.8,0.59,1017.3,C0K280
2021/12/14 12:00,209,0.6,26.1,0.57,999.8,C0D390
2021/12/14 12:00,337,1.2,24.4,0.62,1000.7,C0O840
2021/12/14 12:00,49,3,21.5,0.92,1016.8,C0R680
2021/12/14 12:00,4,3.8,23,0.66,1015.5,C0G730
2021/12/14 12:00,269,0.7,18.2,0.62,900.1,C0R130
2021/12/14 12:00,108,3.5,21.2,0.89,994.7,C0S910
2021/12/14 12:00,38,2.4,24.4,0.58,1014,C0K390
2021/12/14 12:00,209,1.9,2.5,0.88,666.2,C0F0E0
2021/12/14 12:00,48,1.4,17.5,0.94,952.6,C0T9G0
2021/12/14 12:00,359,6.6,14.2,0.76,1016.1,C0W170
2021/12/14 12:00,14,2,24.8,0.66,1010.5,C0V400
2021/12/14 12:00,90,2.2,25,0.59,1012.9,C0C540
2021/12/14 12:00,22,2.1,25.8,0.59,1016.5,C0K250
2021/12/14 12:00,6,2.9,23.9,0.63,1013.8,C0K440
2021/12/14 12:00,0,0.1,16.4,1,971.7,C0A550
2021/12/14 12:00,159,0.6,24.3,0.43,1011.7,C0E550
2021/12/14 12:00,339,2,24.6,0.66,1016.2,C0O900
2021/12/14 12:00,256,2,24,0.72,1015.9,C0R640
2021/12/14 12:00,0,0,11.6,0.99,811.3,C0U710
2021/12/14 12:00,357,2.5,22.9,0.65,995.5,C0F9I0
2021/12/14 12:00,43,5.5,20.6,0.6,1015.4,C0W150
2021/12/14 12:00,71,7.8,19.8,1,1006.2,C0S730
2021/12/14 12:00,201,0.7,12.1,0.98,818.2,C0U960
2021/12/14 12:00,20,0.3,25.9,0.51,1002.8,C0H960
2021/12/14 12:00,356,4.1,23.1,0.7,1017.3,C0G870
2021/12/14 12:00,205,2.1,25.8,0.5,982.2,C0I420
2021/12/14 12:00,27,12,20.7,0.94,1005.1,C0R790
2021/12/14 12:00,29,2.9,23.2,0.79,1002.4,C0S940
2021/12/14 12:00,18,6,20.5,0.93,993.5,C0R720
2021/12/14 12:00,84,2.6,19.3,0.79,978.6,C0A570
2021/12/14 12:00,8,2,23.7,0.65,1016.1,C0X190
2021/12/14 12:00,346,1.2,24.9,0.58,1010.7,C0R480
2021/12/14 12:00,194,1,3.9,0.91,nan,C0I540
2021/12/14 12:00,102,1.7,21.2,0.71,999.4,C0T900
2021/12/14 12:00,333,1,19.5,0.82,965.2,C0Z330
2021/12/14 12:00,73,2.6,22.9,0.72,1014.6,C0AD30
2021/12/14 12:00,342,1.4,23.9,0.64,1015.7,C0E870
2021/12/14 12:00,6,0.7,22,0.51,907.7,C0F0C0
2021/12/14 12:00,201,1.1,22.3,0.42,908.8,C0M820
2021/12/14 12:00,77,1.2,22.4,0.74,994.9,C0Z280
2021/12/14 12:00,30,2.1,21.8,0.77,1002.6,C0T9I0
2021/12/14 12:00,83,7.2,21.8,0.73,1016.6,C0AI30
2021/12/14 12:00,255,2.1,26.3,0.55,1011.1,C0V310
2021/12/14 12:00,119,0.3,15.4,0.9,895.6,C0Z250
2021/12/14 12:00,19,2.1,22.6,0.66,999.8,C0Z300
2021/12/14 12:00,280,0.9,24.6,0.66,1014.3,C0E740
2021/12/14 12:00,89,0.9,19.7,0.32,906.3,C0R100
2021/12/14 12:00,20,14.7,16.2,0.77,1010.3,C0W160
2021/12/14 12:00,313,1.5,25.4,0.53,1015.4,C0V660
2021/12/14 12:00,301,0.9,24.2,0.59,1005.6,C0E850
2021/12/14 12:00,40,1.3,22.9,0.79,1006.7,C0T960
2021/12/14 12:00,123,9.5,13.8,1,906.7,C0U950
2021/12/14 12:00,0,0,22.1,0.59,957.6,C0D360
2021/12/14 12:00,0,0.1,24.9,0.64,1011.2,C0X170
2021/12/14 12:00,5,3,22.6,0.69,1015.4,C0X280
2021/12/14 12:00,356,0.6,26.1,0.51,981.8,C0E520
2021/12/14 12:00,81,2,22.6,0.69,1003.1,C0SA80
2021/12/14 12:00,4,2,20.8,0.77,1014.9,C0AH00
2021/12/14 12:00,271,2.7,24.3,0.64,1016.1,C0V620
2021/12/14 12:00,285,1.4,25.7,0.57,1015.8,C0R560
2021/12/14 12:00,246,1.3,24,0.45,951.5,C0M860
2021/12/14 12:00,329,0.9,24.7,0.65,1009.1,C0X180
2021/12/14 12:00,26,1.5,24.9,0.51,1003.5,C0I460
2021/12/14 12:00,3,1.4,23.2,0.6,999.6,C0M640
2021/12/14 12:00,45,3.8,18,1,974.3,C0R830
2021/12/14 12:00,0,0,19.9,0.84,993.4,C0A640
2021/12/14 12:00,318,1.5,22.1,0.67,1002.6,C0Z061
2021/12/14 12:00,308,2.2,24.7,0.6,1014,C0V640
2021/12/14 12:00,50,2.8,21.3,0.69,976.4,C0S710
2021/12/14 12:00,344,1,20.7,0.86,937,C0R140
2021/12/14 12:00,79,1,21,0.77,971.3,C0S950
2021/12/14 12:00,210,1.1,20.3,0.85,1014.7,C0U900
2021/12/14 12:00,0,0,13.1,0.98,866.4,C0UA30
2021/12/14 12:00,79,3.1,22.2,0.62,1015.5,C0AH70
2021/12/14 12:00,93,1.1,15.9,0.98,948.4,C0AH90
2021/12/14 12:00,199,1,25.9,0.62,986.2,C0V800
2021/12/14 12:00,270,1,25.7,0.55,1012.4,C0R190
2021/12/14 12:00,330,1.6,25.6,0.63,1016.5,C0D570
2021/12/14 12:00,360,1.2,24.1,0.63,1015.1,C0M740
2021/12/14 12:00,317,1.4,27.3,0.43,nan,CM0160
2021/12/14 12:00,359,1.5,19,0.99,988.8,C0R690
2021/12/14 12:00,0,0,25,0.63,1015.2,C0E540
2021/12/14 12:00,73,3.2,22.6,0.65,1016.7,C0A9E0
2021/12/14 12:00,23,0.8,23.1,0.78,1014.3,C0S810
2021/12/14 12:00,22,0.6,18.3,0.97,987.1,C0A650
2021/12/14 12:00,352,0.6,26.9,0.48,1012.2,C0M730
2021/12/14 12:00,347,2.8,24.2,0.55,1011.6,C0X210
2021/12/14 12:00,25,5.3,19.6,0.82,972.8,C0S990
2021/12/14 12:00,0,0,16.6,1,973.3,C0U750
2021/12/14 12:00,62,1.1,19.3,0.76,962.7,C0S700
2021/12/14 12:00,88,2.1,23.1,0.6,991,C0S930
2021/12/14 12:00,270,0.7,26,0.63,1012.9,C0V680
2021/12/14 12:00,76,3.6,22.4,0.7,1009,C0AD50
2021/12/14 12:00,334,1.3,23.3,0.7,1016.3,C0M750
2021/12/14 12:00,66,2.1,18.8,1,990.3,C0R280
2021/12/14 12:00,0,0,19.3,0.86,1007.7,C0A660
2021/12/14 12:00,187,2.2,27.4,0.53,1002.6,C0V260
2021/12/14 12:00,67,0.6,21.4,0.75,972.5,C0SA10
2021/12/14 12:00,0,0,20.9,0.85,1019.6,C0U770
2021/12/14 12:00,0,0,13,0.67,815.1,C0D550
2021/12/14 12:00,316,1.3,16.9,0.92,916.8,C0S980
2021/12/14 12:00,79,3.5,22.3,0.73,1014.9,C0AH10
2021/12/14 12:00,62,2.4,24.2,0.57,1011.8,C0AC60
2021/12/14 12:00,0,0,20.2,0.94,1018.3,C0U760
2021/12/14 12:00,9,1.5,24.8,0.58,1015.3,C0M520
2021/12/14 12:00,48,0.6,25,0.53,992.7,C0D540
2021/12/14 12:00,1,3.4,23.7,0.69,1015.5,C0G800
2021/12/14 12:00,150,1.2,21.5,0.83,1019.8,C0U860
2021/12/14 12:00,143,1.1,19.7,0.99,1017.2,C0A880
2021/12/14 12:00,84,3.2,22.4,0.87,1015.7,C0A9F0
2021/12/14 12:00,93,1.1,18.2,0.94,969.8,C0U650
2021/12/14 12:00,28,1,24.9,0.6,1012.8,C0K330
2021/12/14 12:00,316,1.5,25.9,0.59,1007.9,C0G880
2021/12/14 12:00,148,0.6,21.7,0.92,991.2,C0T9F0
2021/12/14 12:00,116,0.9,20.8,0.69,961.3,C0T820
2021/12/14 12:00,47,3.4,22.8,0.66,986.9,C0S740
2021/12/14 12:00,39,1.3,14.4,0.99,895.1,C0UA40
2021/12/14 12:00,20,1.7,24.6,0.77,986.2,C0Z080
2021/12/14 12:00,335,1.4,24.4,0.88,1012.4,C0O860
2021/12/14 12:00,16,1.8,21.9,0.7,983.5,C0F000
2021/12/14 12:00,41,5.1,11.7,1,837.1,C0R440
2021/12/14 12:00,340,2.3,24,0.65,988.6,C0F9L0
2021/12/14 12:00,299,0.3,6.6,0.82,739.9,C0UA20
2021/12/14 12:00,243,0.3,25.1,0.62,1010.4,C0V450
2021/12/14 12:00,23,0.9,25.9,0.53,1012.9,C0R510
2021/12/14 12:00,15,1.5,24.2,0.54,998.1,C0M770
2021/12/14 12:00,136,0.7,24.1,0.44,959.2,C0I080
2021/12/14 12:00,277,0.6,19.5,0.65,923.9,C0E610
2021/12/14 12:00,350,0.8,16.9,0.97,915,C0Z290
2021/12/14 12:00,52,1.2,22,0.67,990.1,C0C670
2021/12/14 12:00,271,0.3,24.6,0.58,1003.7,C0D580
2021/12/14 12:00,215,1.6,25.5,0.56,968.3,C0V820
2021/12/14 12:00,34,3.3,23.2,0.67,1015.4,C0S960
2021/12/14 12:00,90,2.9,22.1,0.73,1014.1,C0AC80
2021/12/14 12:00,9,3.2,22.4,0.72,1013.4,C0F9K0
2021/12/14 12:00,286,0.3,25.4,0.39,966.5,C0H890
2021/12/14 12:00,356,2,24.2,0.61,1011.4,C0G720
2021/12/14 12:00,264,0.8,26,0.59,1012.9,C0V530
2021/12/14 12:00,25,1.3,22.1,0.71,1006.3,C0Z210
2021/12/14 12:00,3,2.1,25.4,0.65,1014.9,C0G780
2021/12/14 12:00,165,0.3,20.1,0.83,1015.1,C0A940
2021/12/14 12:00,55,2.6,23.4,0.56,992.9,C0E820
2021/12/14 12:00,0,0,19,0.85,1008.4,C0U890
2021/12/14 12:00,58,2.8,22.4,0.7,1014.9,C0ACA0
2021/12/14 12:00,21,4.4,20.4,0.93,1011.7,C0R780
2021/12/14 12:00,245,1.3,24.8,0.63,1015.4,C0V670
2021/12/14 12:00,116,1.7,19.3,0.75,930.9,C0S660
2021/12/14 12:00,0,0.1,17.7,1,954.9,C0UA60
2021/12/14 12:00,309,0.7,25.2,0.54,974.2,C0F850
2021/12/14 12:00,343,0.7,26.1,0.58,999.6,C0E780
2021/12/14 12:00,110,2.8,22.8,0.7,1017.4,CM0140
2021/12/14 12:00,47,1.6,22,0.7,994.1,C0C630
2021/12/14 12:00,25,2,24.2,0.57,1010.8,C0K480
2021/12/14 12:00,353,1.9,22.7,0.63,1014.6,C0X220
2021/12/14 12:00,103,4.3,20.4,0.76,990.1,C0C680
2021/12/14 12:00,77,5.8,23.7,0.75,1016.5,C0S970
2021/12/14 12:00,20,1.3,24,0.59,1014.6,C0M790
2021/12/14 12:00,104,5.2,23,0.69,1011.2,C0R740
2021/12/14 12:00,332,2.2,25.6,0.62,1017,C0X060
2021/12/14 12:00,120,1.4,23.2,0.72,1001.7,C0C710
2021/12/14 12:00,298,3.6,24.2,0.49,982,C0I360
2021/12/14 12:00,94,2.4,22.6,0.72,1003.2,C0R800
2021/12/14 12:00,51,2.7,23.6,0.67,1015.1,C0R670
2021/12/14 12:00,215,2.9,24,0.68,1014.2,C0R540
2021/12/14 12:00,87,3.2,21.9,0.67,1001.1,C0C700
2021/12/14 12:00,313,1.1,25.4,0.57,998.2,C0I110
2021/12/14 12:00,225,0.6,23.9,0.68,951.8,C0R820
2021/12/14 12:00,30,2.4,20.6,0.92,991.1,C0R340
2021/12/14 12:00,17,1.8,24.4,0.57,1013.4,C0M660
2021/12/14 12:00,14,3.6,22.5,0.79,1015.4,C0G900
2021/12/14 12:00,0,0,16,1,929.5,C0UA50
2021/12/14 12:00,258,1.9,23.8,0.69,1015.2,C0V720
2021/12/14 12:00,41,0.5,21,0.84,1019.3,C0T9D0
2021/12/14 12:00,39,2.7,22.9,0.67,1014.7,C0AD40
2021/12/14 12:00,356,1.9,24.6,0.48,1015.9,C0X110
2021/12/14 12:00,3,1.2,24.9,0.6,1014.3,C0G660
2021/12/14 12:00,349,2.5,23.4,0.66,1015.2,C0K430
2021/12/14 12:00,121,2.9,21.2,0.99,1012.5,C0Z190
2021/12/14 12:00,120,1.2,18.7,1,973.6,C0A540
2021/12/14 12:00,120,2.3,22.1,0.68,1006.2,C0C480
2021/12/14 12:00,331,0.7,23.6,0.59,1006,C0F930
2021/12/14 12:00,77,1.2,22.6,0.99,1016.2,C0Z100
2021/12/14 12:00,318,1.3,24.7,0.55,1000.1,C0F970
2021/12/14 12:00,352,2.8,21.9,0.76,1013.7,C0E830
2021/12/14 12:00,354,0.3,24.8,0.57,1013.1,C0G840
2021/12/14 12:00,9,2.6,22.2,0.74,1016.6,C0X290
2021/12/14 12:00,166,0.9,25.8,0.55,1011.9,C0R490
2021/12/14 12:00,304,1.1,26,0.57,991.4,C0F9M0
2021/12/14 12:00,288,1.2,25.8,0.52,1010.1,C0F9U0
2021/12/14 12:00,0,0.1,22,0.76,991.4,C0Z070
2021/12/14 12:00,92,0.9,17.9,0.68,893.1,C0U720
2021/12/14 12:00,7,2.2,25.7,0.6,1017.3,C0X080
2021/12/14 12:00,19,0.7,26.1,0.54,1005,C0G620
2021/12/14 12:00,10,3.9,22.8,0.62,1017.2,C0F9R0
2021/12/14 12:00,311,1.1,27.5,0.54,1006.2,C0V360
2021/12/14 12:00,8,2.3,23.2,0.6,998,C0F9X0
2021/12/14 12:00,142,8.2,13.8,0.99,935,C0AH30
2021/12/14 12:00,19,10.3,19.8,0.84,1011.6,C0W120
2021/12/14 12:00,291,3.3,23.3,0.76,1014.4,C0V690
2021/12/14 12:00,318,0.8,25.5,0.51,1004.6,C0K560
2021/12/14 12:00,139,7.2,20.4,0.78,1011.7,C0A950
2021/12/14 12:00,130,0.6,18.5,0.76,928.5,C0Z050
2021/12/14 12:00,325,1.2,26.6,0.67,1014.1,C0V440
2021/12/14 12:00,296,0.6,25.4,0.59,997.9,C0F9O0
2021/12/14 12:00,120,1.1,20.1,0.79,965.5,C0SA00
2021/12/14 12:00,358,0.6,18.2,0.93,973.2,C0A560
2021/12/14 12:00,279,1.8,25.8,0.47,1009.3,C0F9N0
2021/12/14 12:00,227,0.5,22.4,0.78,1020.5,C0U970
2021/12/14 12:00,86,1.3,18.9,0.92,970.7,C0AH40
2021/12/14 12:00,68,0.6,17.3,0.59,851.9,C0I010
2021/12/14 12:00,129,1.9,22.5,0.68,1003.2,C0S920
2021/12/14 12:00,50,5.6,17.3,1,957.3,C0R840
2021/12/14 12:00,4,8.5,15.5,0.73,1020.3,C0W110
2021/12/14 12:00,37,1,21.6,0.73,994.6,C0S790
2021/12/14 12:00,39,2.2,23.8,0.59,1009.7,C0K460
2021/12/14 12:00,83,0.5,25.7,0.56,1003,C0D590
2021/12/14 12:00,113,1,26.1,0.59,982.8,C0V250
2021/12/14 12:00,25,5.4,21.8,0.69,1017.4,CM0120
2021/12/14 12:00,262,0.4,24.7,0.54,1000.9,C0M700
2021/12/14 12:00,68,4.7,22.4,0.68,1015.2,C0AI40
2021/12/14 12:00,108,0.5,18.2,0.96,957.1,C0T9B0
2021/12/14 12:00,256,2,25,0.61,977.8,C0E790
2021/12/14 12:00,318,0.6,19.3,0.87,1019.4,C0U780
2021/12/14 12:00,330,1.4,25.4,0.72,1013.4,C0X130
2021/12/14 12:00,172,1,27,0.52,1003.9,C0R150
2021/12/14 12:00,44,1.4,24.4,0.58,1012,C0M670
2021/12/14 12:00,292,2.7,23.4,0.73,1016.8,C0V650
2021/12/14 12:00,61,1.7,22.8,0.78,988.2,C0S830
2021/12/14 12:00,18,1.9,17,0.87,923.2,C0SA20
2021/12/14 12:00,67,1.3,22.9,0.64,998,C0C660
2021/12/14 12:00,307,1.1,23.2,0.69,1015.6,C0V630
2021/12/14 12:00,341,1.5,25.4,0.53,1012.8,C0G760
2021/12/14 12:00,18,1.6,24.6,0.56,1013.1,C0M760
2021/12/14 12:00,115,0.4,23.2,0.72,975.7,C0UA00
2021/12/14 12:00,41,1.7,22.1,0.79,1007.1,C0Z160
2021/12/14 12:00,332,3.2,24.2,0.35,942.7,C0I370
2021/12/14 12:00,73,2.1,19.3,0.86,981.2,C0Z270
2021/12/14 12:00,117,1.2,20.2,0.81,931.3,C0R600
2021/12/14 12:00,8,4,22.5,0.73,1016.4,C0K530
